format,commodity,digit,count,observed_pct,expected_pct,residual,interpretation
1/X (shekel per unit),BARLEY,1,233,0.3362193362193362,0.3010299956639812,0.035189340555355,observed more than expected
1/X (shekel per unit),BARLEY,2,123,0.1774891774891775,0.1760912590556812,0.0013979184334962924,good match (~0)
1/X (shekel per unit),BARLEY,3,84,0.1212121212121212,0.1249387366082999,-0.0037266153961787035,good match (~0)
1/X (shekel per unit),BARLEY,4,53,0.0764790764790764,0.0969100130080564,-0.02043093652898001,observed less than expected
1/X (shekel per unit),BARLEY,5,48,0.0692640692640692,0.0791812460476248,-0.009917176783555609,observed less than expected
1/X (shekel per unit),BARLEY,6,26,0.0375180375180375,0.0669467896306132,-0.029428752112575694,observed less than expected
1/X (shekel per unit),BARLEY,7,32,0.0461760461760461,0.0579919469776867,-0.011815900801640598,observed less than expected
1/X (shekel per unit),BARLEY,8,56,0.0808080808080808,0.0511525224473812,0.0296555583606996,observed more than expected
1/X (shekel per unit),BARLEY,9,38,0.0548340548340548,0.0457574905606751,0.009076564273379696,observed more than expected
1/X (shekel per unit),DATES,1,198,0.3467600700525394,0.3010299956639812,0.045730074388558195,observed more than expected
1/X (shekel per unit),DATES,2,103,0.180385288966725,0.1760912590556812,0.004294029911043801,good match (~0)
1/X (shekel per unit),DATES,3,94,0.1646234676007005,0.1249387366082999,0.03968473099240061,observed more than expected
1/X (shekel per unit),DATES,4,32,0.0560420315236427,0.0969100130080564,-0.04086798148441371,observed less than expected
1/X (shekel per unit),DATES,5,38,0.0665499124343257,0.0791812460476248,-0.0126313336132991,observed less than expected
1/X (shekel per unit),DATES,6,32,0.0560420315236427,0.0669467896306132,-0.010904758106970495,observed less than expected
1/X (shekel per unit),DATES,7,25,0.0437828371278458,0.0579919469776867,-0.014209109849840897,observed less than expected
1/X (shekel per unit),DATES,8,24,0.042031523642732,0.0511525224473812,-0.0091209988046492,observed less than expected
1/X (shekel per unit),DATES,9,25,0.0437828371278458,0.0457574905606751,-0.0019746534328293,good match (~0)
1/X (shekel per unit),MUSTARD,1,77,0.3407079646017699,0.3010299956639812,0.03967796893778869,observed more than expected
1/X (shekel per unit),MUSTARD,2,48,0.2123893805309734,0.1760912590556812,0.03629812147529218,observed more than expected
1/X (shekel per unit),MUSTARD,3,39,0.1725663716814159,0.1249387366082999,0.04762763507311599,observed more than expected
1/X (shekel per unit),MUSTARD,4,22,0.0973451327433628,0.0969100130080564,0.0004351197353063968,good match (~0)
1/X (shekel per unit),MUSTARD,5,28,0.1238938053097345,0.0791812460476248,0.044712559262109694,observed more than expected
1/X (shekel per unit),MUSTARD,6,2,0.0088495575221238,0.0669467896306132,-0.0580972321084894,observed less than expected
1/X (shekel per unit),MUSTARD,7,2,0.0088495575221238,0.0579919469776867,-0.0491423894555629,observed less than expected
1/X (shekel per unit),MUSTARD,8,4,0.0176991150442477,0.0511525224473812,-0.0334534074031335,observed less than expected
1/X (shekel per unit),MUSTARD,9,4,0.0176991150442477,0.0457574905606751,-0.0280583755164274,observed less than expected
1/X (shekel per unit),CRESS,1,106,0.4398340248962655,0.3010299956639812,0.1388040292322843,observed more than expected
1/X (shekel per unit),CRESS,2,36,0.1493775933609958,0.1760912590556812,-0.026713665694685418,observed less than expected
1/X (shekel per unit),CRESS,3,20,0.0829875518672199,0.1249387366082999,-0.041951184741080005,observed less than expected
1/X (shekel per unit),CRESS,4,28,0.1161825726141078,0.0969100130080564,0.019272559606051398,observed more than expected
1/X (shekel per unit),CRESS,5,20,0.0829875518672199,0.0791812460476248,0.003806305819595096,good match (~0)
1/X (shekel per unit),CRESS,6,10,0.0414937759336099,0.0669467896306132,-0.025453013697003292,observed less than expected
1/X (shekel per unit),CRESS,7,3,0.0124481327800829,0.0579919469776867,-0.045543814197603796,observed less than expected
1/X (shekel per unit),CRESS,8,10,0.0414937759336099,0.0511525224473812,-0.009658746513771299,observed less than expected
1/X (shekel per unit),CRESS,9,8,0.0331950207468879,0.0457574905606751,-0.012562469813787204,observed less than expected
1/X (shekel per unit),SESAME,1,104,0.3086053412462908,0.3010299956639812,0.0075753455823096005,observed more than expected
1/X (shekel per unit),SESAME,2,51,0.1513353115727003,0.1760912590556812,-0.024755947482980906,observed less than expected
1/X (shekel per unit),SESAME,3,42,0.1246290801186943,0.1249387366082999,-0.00030965648960561143,good match (~0)
1/X (shekel per unit),SESAME,4,50,0.1483679525222551,0.0969100130080564,0.05145793951419869,observed more than expected
1/X (shekel per unit),SESAME,5,23,0.0682492581602373,0.0791812460476248,-0.010931987887387501,observed less than expected
1/X (shekel per unit),SESAME,6,33,0.0979228486646884,0.0669467896306132,0.0309760590340752,observed more than expected
1/X (shekel per unit),SESAME,7,9,0.0267062314540059,0.0579919469776867,-0.0312857155236808,observed less than expected
1/X (shekel per unit),SESAME,8,17,0.0504451038575667,0.0511525224473812,-0.0007074185898144972,good match (~0)
1/X (shekel per unit),SESAME,9,8,0.0237388724035608,0.0457574905606751,-0.0220186181571143,observed less than expected
1/X (shekel per unit),WOOL 0.5 kg p. Shekel,1,42,0.1981132075471698,0.3010299956639812,-0.1029167881168114,observed less than expected
1/X (shekel per unit),WOOL 0.5 kg p. Shekel,2,71,0.3349056603773584,0.1760912590556812,0.1588144013216772,observed more than expected
1/X (shekel per unit),WOOL 0.5 kg p. Shekel,3,25,0.1179245283018868,0.1249387366082999,-0.007014208306413111,observed less than expected
1/X (shekel per unit),WOOL 0.5 kg p. Shekel,4,26,0.1226415094339622,0.0969100130080564,0.02573149642590579,observed more than expected
1/X (shekel per unit),WOOL 0.5 kg p. Shekel,5,34,0.160377358490566,0.0791812460476248,0.0811961124429412,observed more than expected
1/X (shekel per unit),WOOL 0.5 kg p. Shekel,6,13,0.0613207547169811,0.0669467896306132,-0.005626034913632096,observed less than expected
1/X (shekel per unit),WOOL 0.5 kg p. Shekel,7,0,0.0,0.0579919469776867,-0.0579919469776867,observed less than expected
1/X (shekel per unit),WOOL 0.5 kg p. Shekel,8,1,0.0047169811320754,0.0511525224473812,-0.0464355413153058,observed less than expected
1/X (shekel per unit),WOOL 0.5 kg p. Shekel,9,0,0.0,0.0457574905606751,-0.0457574905606751,observed less than expected
1/X (shekel per unit),ALL,1,760,0.3333333333333333,0.3010299956639812,0.03230333766935212,observed more than expected
1/X (shekel per unit),ALL,2,432,0.1894736842105263,0.1760912590556812,0.013382425154845085,observed more than expected
1/X (shekel per unit),ALL,3,304,0.1333333333333333,0.1249387366082999,0.008394596725033399,observed more than expected
1/X (shekel per unit),ALL,4,211,0.0925438596491228,0.0969100130080564,-0.004366153358933603,good match (~0)
1/X (shekel per unit),ALL,5,191,0.0837719298245614,0.0791812460476248,0.004590683776936597,good match (~0)
1/X (shekel per unit),ALL,6,116,0.0508771929824561,0.0669467896306132,-0.016069596648157096,observed less than expected
